text,label
у меня пересохнуть в рот и горло кроме того я становиться все более голодный но иногда я чувствовать себя довольно измотанным,диабет
мой рана заживать медленно и медленный темп мой рука и нога одновременно неметь и покалывать,диабет
мне трудный сосредоточиться и мой эмоция колебаться временами мой мозг мочь казаться мутный и туманный из за что мне трудный выполнять даже простой дело по дом,диабет
моё тело трястись и дрожать мой чувство вкус и обоняние ослабнуть и я чувствовать себя утомлённый иногда у меня наблюдаться сердцебиение или учащённый пульс,диабет
у меня сыпь и раздражение кожа особенно в трещина кожа синяк и порез на мой кожа также долго заживать,диабет
я часто чувствовать желание помочиться и испытывать этот сильный позыв я часто чувствовать головокружение и растерянность я также потерять зрение,диабет
у меня проблема с дыхание особенно когда я заниматься спорт неожиданно я вспотеть и покраснеть у меня часто возникать дрожжевой инфекция и инфекция мочевыводящих путь,диабет
у меня постоянно сухой кашель мой инфекция похоже не излечиваться и у меня наблюдаться сердцебиение горло иногда болеть но казаться становиться хороший,диабет
я стать пить больше вода и чаще мочиться мой горло и рот часто пересыхать в последний время мой голод и аппетит возрасти,диабет
моё зрение затуманить и казаться становиться всё плохой я весь время чувствовать себя утомлённый и измотанным у меня также иногда бывать сильный головокружение и дурнота,диабет
у меня пересохнуть горло и рот я также все больше и больше становиться голодный однако иногда я чувствовать себя довольно утомлённый,диабет
мой рана сейчас заживать медленный мой рука и нога покалывать и неметь я чувствовать себя очень слабый,диабет
мой эмоция меняться и мне трудный сосредоточиться временами мой разум мочь быть затуманенным и туманный из за что мне сложный выполнять даже простой задача,диабет
весь мой тело дрожать и дрожать я потерять способность ощущать вкус и запах и я измотать иногда у меня наблюдаться учащённый сердцебиение или учащённый сердцебиение,диабет
у меня появляться раздражение и высыпание на кожа особенно в трещина кожа порез и синяк на мой кожа также требовать время чтобы зажить,диабет
я часто чувствовать позыв к мочеиспускание и сильный позыв я часто терять сознание и дезориентироваться более того я значительно потерять зрение,диабет
у меня проблема с дыхание особенно когда я на улица я внезапно краснею и потею я довольно регулярно испытывать дрожжевой инфекция и инфекция мочевыводящих путь,диабет
у меня сухой кашель который никогда не прекращаться у меня сердцебиение и мой инфекция похоже не улучшаются иногда у меня болеть горло но вроде становиться хороший,диабет
у меня увеличиться потребление вода и частота мочеиспускание мой рот и горло сильно пересыхать в последний время мой голод и аппетит усилиться,диабет
моё зрение расплывчато и мне казаться что становиться всё плохой я весь время чувствовать себя разбитый и утомить иногда у меня также бывать сильный головокружение и головокружение,диабет
у меня пересохнуть в рот и горло кроме того я становиться все более голодный однако у меня периодически случаться приступ утомление,диабет
в последний время мой рана заживать медленный мой нога и рука покалывать и неметь я чувствовать себя очень хрупкий,диабет
мой эмоция колебаться и мне трудный сосредоточиться мой разум временами мочь быть затуманить и затуманить из за что мне трудный выполнять даже простой дело по дом,диабет
я трястись и дрожать весь тело я потерять чувство вкус и обоняние и я измотать иногда у меня наблюдаться сердцебиение или учащённый сердцебиение,диабет
особенно в расщелина мой кожа у меня появляться кожный высыпание и раздражение синяк и порез на мой кожа тоже долго заживать,диабет
я регулярно испытывать этот сильный позыв и желание помочиться я часто чувствовать себя сонливый и потерянный я также значительно потерять зрение,диабет
у меня проблема с дыхание особенно на улица мне становиться жаркий и я начинать потеть у меня часто возникать инфекция мочевыводящий путь и дрожжевой инфекция,диабет
я постоянно чихать и у меня сухой кашель мой инфекция похоже не излечиваться и у меня наблюдаться сердцебиение горло иногда болеть но обычно становиться хороший,диабет
резкий боль в живот повышение температура напряжённость мышца тошнота,аппендицит
острый боль в живот в тот число и при надавливание повышение температура тошнота рвота,аппендицит
тупой боль возле пупок или верхний часть живот которая становиться острый опускаться в нижний правый часть живот обычно это первый симптом потеря аппетит тошнота и или рвота вскоре после того как начаться боль в живот отёк брюшной полость,аппендицит
повышение температура тупя или острый боль в верхний или нижний часть живот спина или прямой кишка болезненный и или затрудненное мочеиспускание рвота сильный судороги запор или диарея боль в живот сначала в эпигастральной область или околопупочный область нередко она иметь нелокализованный характер боль по весь живот,аппендицит
отсутствие аппетит тошнота рвота кратный подъём температура до жидкий стул частый мочеиспускание повышение число сердечный сокращение повышение давление,аппендицит
потеря аппетит тошнота рвота повышение температура тело запор или диарея,аппендицит
боль в живот тошнота рвота стул и газ часто задерживаться жидкий испражнение преимущественно при тяжёлый интоксикация температура тело повышаться до реже оставаться нормальной пульс в первый сутки от начало заболевание учащаться до удар в мин ад не изменяться и только при тяжёлый интоксикация несколько снижаться язык обложить и влажен но скоро становиться сухой,аппендицит
боль в эпигастрии или область пупок кратковременный тошнота рвота анорексия,аппендицит
боль в живот или вокруг пупок боль постоянный и постепенно усиливаться пропадать аппетит рвота не постоянный раз вздутие живот лихорадка температура до,аппендицит
внезапный боль внизу живот справа внезапный боль вокруг пупок и часто смещаться вниз и вправо боль которая усиливаться при кашле ходьба и резкий движениях тошнота рвота потеря аппетит субфебрильный лихорадка запор диарея вздутие живот,аппендицит
сильнаая боль в район пупок и нижний часть живот неприятный ощущение мочь возникать при ходьба или в транспорт боль в живот в сочетание с тошнота рвота и отсутствие аппетит озноб высокий температура,аппендицит
постепенно усиливаться боль болезненный кашель или чихание тошнота рвота диарея лихорадка запор потеря аппетит,аппендицит
боль в живот тошнота рвота высокий температура боль в нижний часть живот боль в живот в время резкий движение боль в пах пупке или верхний часть бедро,аппендицит
болезненный и частый мочеиспускание рвота и тошнота нарушение работа кишечник в вид запор или диарея боль в правый бок повышение температура тошнота рвота,аппендицит
ныть боль в живот которая начинаться с область пупок а затем обычно смещаться в нижний правый часть живот кратковременный тошнота рвота потеря аппетит запор боль в живот которая обостряется в течение несколько час острый боль в нижний правый часть живот которая возникать при внезапный ослабление давление при прощупывание боль в живот усиливаться при кашле ходьба при резкий движение болезненность живот в нижний правый часть при прощупывание повышение температура тело до,аппендицит
боль в верхний половина живот а затем она перемещаться вправо и вниз нередко заболеть аппендицит испытывать боль в правый подреберье и боль отдавать в спина или в задний проход прикосновение к живот вызывать усиление болевой ощущение мышца живот напрячь больной поджимать нога к живот появляться тошнота и рвота изменяться характер стул возникать запор или наоборот понос мочь повышаться температура,аппендицит
боль в верхний половина живот перемещаться вправо и вниз боль в правый подреберье боль отдавать в спина или в задний проход мышца живот напрячь тошнота рвота запор или понос температура,аппендицит
ухудшение самочувствие общий слабость внезапный усталость снижение либо потеря аппетит возникновение острый боль в область желудок или околопупочный зона,аппендицит
тошнота однократный рвота диарея запор метеоризм,аппендицит
боль в область пупок которая постепенно переходить в нижний правый сторона живот тошнота рвота отсутствие аппетит частый позыв к мочеиспускание приступы дрожь и высокий температура,аппендицит
боль часто локализовать в эпигастрии и уменьшающаяся после еда или антацидов боль описываться как жгучий или грызть иногда как чувство голод,язва
боль в эпигастральной область кислый отрыжка изжога снижение масса тело рвота и тошнота после еда,язва
боль после еда и в зависимость от пораженного отдел мочь появиться сразу или спустя час рвота кислый содержимое желудок,язва
боль в живот боль возникать в середина живот под ложечка никуда не отдавать болевой синдром возникать в верхний часть живот носить непостоянный характер изжога рвота тошнота отсутствие аппетит,язва
жжениеи боль в верхний часть живот высоко пупок тошнота рвота снижение аппетит снижение вес слабость усталость,язва
налёт на язык метеоризм чередование понос запор и нормальный стул неприятный запах из ротовой полость уменьшение вес тошнота рвота изжога и отрыжка кислота,язва
ноющий или схваткообразный боль слабоинтенсивные в эпигастральной область чаще возникать натощак или непосредственно после еда постоянный изжога особенно в ночной и утренний час отрыжка кислый тошнота отрыжка воздух кислый или горький привкус тяжесть в эпигастральной область после приём пища чувство быстрый наполнение желудок,язва
снижение аппетит при кровотечение из язв появляться рвота кофейный гуща тёмный стул мелена при перфорация язв сильный кинжальный боль в эпигастральной область тошнота рвота болезненный напряжение мышца живот,язва
ощущение раздутость отрыжка отсутствие аппетит или потеря вес тошнота кровавый или тёмный дефекация рвота,язва
боль или дискомфорт в эпигастрии появляющаяся ч после еда проходить после приём пища или антацидов диспепсия тошнота рвота,язва
боль в верхний половина живот ночной и голодный боль изжога тошнота рвота кислый отрыжка запор,язва
изжога отрыжка кислый тошнота рвота на высота боль приносить облегчение склонность к запор,язва
боль тошнота тяжесть после приём пища чувство переполнение желудок рвота снижение аппетит масса тело изжога,язва
потеря аппетит потеря вес тошнота рвота гематемезис рвота кровь вздутие живот боль в живот кровавый или тёмный стул жгучая боль в живот которая проходить от пупок до грудь,язва
сильный изжога тошнота рвота неприятный отрыжка запоры повышенный газообразование вздутие живот потеря аппетит снижение вес повысить потливость боль в живот чувство дискомфорт усиливающееся после трапеза,язва
склонность к запор тошнота рвота боль в сон голодный боль,язва
болевой синдром рвота ощущение тяжесть в живот тошнота изжога запор,язва
появление отрыжка после приём пища ранний появление чувство сытость тяжесть в эпигастрии непереносимость жирный пища появление тошнота иногда рвота,язва
боль которая возникать через час после еда и длиться два час отрыжка иметь острый привкус кислота кровотечение рвота возникать внезапно иногда в время еда в рвотный массах больного обнаруживаться примесь кровь язвенный больной интенсивно худеть снижаться аппетит или полностью пропадать изменяться цвет лицо,язва
колоть давить боль или резь в область желудок которые почти всегда по время возникновение связать с приём пища,язва
тошнота иногда сопровождающаяся рвота изжога жжение в надчревный область чувство тяжесть в живот отрыжка воздух заброс содержимого желудок в ротовой полость после что в рот оставаться неприятный кисловатый или горьковатый привкус повышенный газообразование,язва
белый налёт на язык потливость ладоней болевой ощущение при надавливание на живот,язва
внезапныые боль преимущественно в середина живот рвота понос повышение температура симптом общий интоксикация сердечно сосудистый расстройство обезвоживание организм возможный судороги,энтерит
тошнота рвота понос повышение температура тело боль в голова общий слабость бледность кожный покров белый налёт на язык вздутие живот метеоризм бурчание в живот отмечаться боль в верхний часть живот вокруг пупок урчание и бурление в живот головокружение тахикардия диарея тошнота рвота выраженный урчание в живот спастический боль в верхний половина живот симптом общий интоксикация организм головной боль резкий слабость лихорадка температура мочь достигать с бледность обложеность язык вздутие живот,энтерит
потеря аппетит тошнота рвота понос боль в область живот повышение температура,энтерит
водянистый понос очень редко содержать кровь колика боль в живот тошнота рвота,энтерит
боль в живот понос тошнота рвота головной боль повышение температура стул до раз в сутки обильный и водянистый общий слабость бледность и сухость кожный покров на язык белый налёт живот вздут в кишечник бурчание при продолжительный понос возможный развитие клинический картина обезвоживание вплоть до мышечный судорога и синдром внутрисосудистый диссеминированного свёртывание мочь отмечаться также симптом геморрагический диатез склонность к тромбообразованию и повысить кровоточивость небольшой температура,энтерит
диарея метеоризм схваткообразный боль в верхний область живот и вокруг пупок бурление в живот урчание,энтерит
расстройство стул рвота при острый энтерит урчание в живот метеоризм боль в область пупок подвздошный область и нижний отдел живот нарушение общий самочувствие хронический усталость повысить утомляемость психосоматический расстройство повышение температура тело стремительный потеря вес атрофия мышца вследствие нарушение белковый обмен нарушение функция надпочечник сухость в рот при сопутствующий холецистит изжога отрыжка при сопутствующий гастрит,энтерит
тошнота рвота диарея выраженный урчание в живот спастический боль слабость общий недомогание холодный пот температура мочь достигать с и выше явление общий интоксикация,энтерит
боль в верхний половина живот рвота диарея,энтерит
боль в верхний половина живот общий слабость тошнота рвота диарея стул мочь быть до раз в сутки жидкий с больший количество каловый масса обезвоживание язык сухой обложить белый налёт кожа сухой,энтерит
метеоризм вздутие живот боль в средний часть живот громкий урчание в живот кал при диарея иметь вид глина,энтерит
боль носить тупой иногда спастический характер боль концентрироваться вокруг пупок где при сильный давление на живот отмечаться болезненность ощущение давление распирания и вздутие живот особенно после еда тошнота урчание переливание всплески в живот стул очень частый до раз в сутки кашицеобразный содержать непереваренный кусочек пища часто зловонный с пузырьками газ но без видимый слизи это так называть энтеритный копрологический синдром характерный полифекалия общий количество каловый масса за сутки мочь достигать кг иногда возникать резкий позыв к дефекация после еда а после дефекация резкий слабость сопровождать холодный потом дрожание рука это еюнальная диарея после молоко понос и метеоризм усиливаться в нетяжёлый случай энтерит и при отсутствие сопутствующий колит понос мочь не быть и даже напротив возникать запор часто каловый масса бывать желтоватый золотистый цвет вследствие наличие невосстановленный билирубин и большой количество жир придающего к тот же каловый массам глинистый вид возможный постепенный снижение масса тело больного общий слабость недомогание понижение работоспособность связать с недостаточность всасывание признак гиповитаминоз сухость кожа стоматиты выпадение волос ломкость ногтей полиневриты при выраженный недостаточность витамин а нарушаться сумеречный зрение при дефицит витамин в ощущение ползание мурашка жжение и покалывание кожа похолодание конечность слабость в нога полиневриты при недостаточность витамин в ангулярный стоматит хейлит своеобразный дерматит кожа лицо крыло нос носогубных складка ушей покраснение и болезненность губа и язык при недостаточность никотиновый кислота развиваться глоссит с расстройство вкусовой ощущение и пощипывание язык покраснение язык малиновый язык при это язык отечен с атрофия сосочек наличие эрозия и трещина мочь быть пигментация открытый участок кожа кисть рука лицо и шея непроизвольный мышечный подёргивание боль в кость у некоторый развиваться железодефицитный анемия истощение остеопороз гипопротеинемия с отёк функциональный недостаточность эндокринный железа болезненность в эпигастральной область иногда сильный урчание при пальпация слепой кишка,энтерит
болевой ощущение внизу живот диарея до раз в день вздутие и урчание в кишечник метеоризм слабость головной боль повышение температура тело белый налёт на язык,энтерит
понос тошнота рвота боль в верхний половина живот головной боль резкий слабость мочь повышаться температура тело больной бледный с запавшими глаз язык сухой обложить белый налёт живот вздут первый день стул до раз в сутки кал обильный полифекалия водянистый аппетит отсутствовать,энтерит
диарея рвота тошнота боль в живот повышение температура тело,энтерит
периодически возникать боль внизу живот или в правый подвздошный область диарея возникать независимо от того какой продукт употреблялись в пища вздутие живот урчание повышенный газообразование,энтерит
затруднение и болезненный ощущение при глотание изжога боль в рот ощущение что то застрять в горло тошнота рвота,эзофагит
боль при глотание и в состояние покой жжение изжога ком в горло болезненный ощущение в рот неприятный привкус охриплость язва в рот боль не только в пищевод и в грудине отдавать в спина неприятный запах из рот,эзофагит
затруднённое прохождение пища по пищевод,эзофагит
мочь повышаться температура тело общий недомогание неприятный ощущение по ход пищевод в время продвижение пища мочь беспокоить жжение иногда резкий боль в пищевод боль в область шея отрыжка слюнотечение нарушаться глотание,эзофагит
боль за грудиной и в подложечный область сочетаться с гастрит или дуоденит чувство саднения за грудиной непосредственно после проглатывание пища боль не зависеть от приём пища изжога вечер и ночь тошнота рвота икота слюнотечение затрудненное дыхание,эзофагит
дисфагия затрудненное и болезненный глотание изжога ощущение ком в горло тошнота срыгивание съеденной пища рвота обильный слюноотделение,эзофагит
изжога которая усиливаться при наклон физический нагрузке после обильный пища и лежать отрыжка с кислый или горький привкус тошнота рвота расстройство глотание,эзофагит
боль в грудной клетка напоминать боль в сердце мочь протекать без изжога и боль в грудь нарушение глотание,эзофагит
возникновение изжога,эзофагит
боль в грудной область нарушаться глотательный функция частый отрыжка воздух или кислота желудок кашель хронический длительный частица пища попадать в бронхи вязкий секрет обволакивать инородный тело и провоцировать кашлевой рефлекс кашель сопровождаться рвота с примесь кровь боль в грудь как правило после еда усиливаться при наклон яжесть в живот после приём пища гиперсаливация повышенный слюнотечение в сон неприятный запах из рот охриплость жжение в загрудинной область боль в время глотание,эзофагит
изжога отрыжка воздух рвота с кровь или вязкий слизь иногда повышаться температура тело,эзофагит
икота срыгивание отрыжка воздух либо пищей боль за грудиной либо под ложечка которая отдавать в область сердце левый плечо и мочь напоминать приступ стенокардия,эзофагит
мочь повышаться температура тело отмечаться общий недомогание появляться неприятный ощущение по ход пищевод в время продвижение пища жжение иногда резкий боль в пищевод боль в область шея отрыжка срыгивание слюнотечение нарушаться глотание,эзофагит
повысить чувствительность пищевод к горячий или холодный пища выразить болевой симптом острый сильный жгучий боль за грудина отдавать в шея и спина расстройство глотание из за сильный боль изжога повышенный слюноотделение,эзофагит
изжога боль в эпигастральной область или за грудиной возникать после или в время приём пища отрыжка воздух срыгивание,эзофагит
затруднение и или болезненный ощущение при глотание изжога боль в рот ощущение что то застрять в горло тошнота рвота,эзофагит
дисфагия ощущение дискомфорт жжение и боль за грудиной возникать или усиливаться при глотание изжога отрыжка кислый или горечь,эзофагит
высокий температура болевой ощущение в область шея гиперсаливация проблемный глотание регулярный отрыжка которая внезапно появляться и также исчезать тошнота изжога,эзофагит
изжога отрыжка иногда с кислый вкус,эзофагит
рвота изжога тошнота отрыжка кислый отрыжка желудочный боль дискомфорт после еда затрудненное глотание ком в пищевод,эзофагит
изжога особенно в ночной и утренний время обильный слюнотечение отрыжка воздух кислый или горький привкус тошнота и рвота боль в горло при глотание ноющий боль в эпигастральной область боль в область горло шея нарушение сердечный ритм перебой в работа сердце воспалительный заболевание полость рот стоматиты гингивиты повреждение эмали зуб кариес сухой малопродуктивный кашель охриплость голос,эзофагит
затруднение или болезненность глотание изжога инфекционный воспаление в ротовой полость ощущение инородный тело в глотка тошнота рвота,эзофагит
нарушение глотание дисфагия неприятный ощущение по ход пищевод в время еда боль за грудиной не купирующаяся приём антацидов симптом похожий на гэрб изжога невосприимчивый к традиционный лечение боль в верхний отдел живот,эзофагит
изжога боль за грудиной ощущение жжение и боль за грудина отдавать в спина усиливаться при наклон в положение лежать при курение употребление алкоголь горячий напиток фруктовый сок острый пища отрыжкой воздух или содержимое желудок изжога особенно в вечерний время тошнота позыв к рвота появление кисловатый привкус в ротовой полость кашель в ночной время суток поражение зуб кариес частый икота,эзофагит
сильный острый жгучий боль за грудиной с переход в область шея и спина боль при глотание изжога повышенный слюноотделение в тяжёлый случай рвота с примесь кровь иногда протекать практически бессимптомный катаральный форма о заболевание свидетельствовать лишь повысить чувствительность к холодный и горячий пища,эзофагит
изжога при приёме жирный острый блюдо газировать напиток кофе переедание отрыжка кислый горький при эзофагите вызванном рефлюкс с примесь жёлчь обратный движение пища в ротовой полость без тошнота и рвота усиливаться ночь тошнота после еда иногда мочь сопровождаться ларингоспазм нарушение дыхание в положение лёжа ночной сухой кашель приступ бронхиальный астма пневмония умеренный боль за грудиной отдавать в шейный и позвоночный отдел хриплый голос,эзофагит
затруднение и или болезненный ощущение при глотание изжога боль в рот ощущение что то застрять в горло тошнота рвота,эзофагит
дискомфорт в область грудной клетка сменяющийся болевой ощущение по мера прогрессирование заболевание боль в верхний часть живот периодически возникать боль в горло рецидивирующее воспаление ротоглотка кашель и рецидивирующие воспаление дыхательный путь чувство изжога и жжение за грудиной затруднение глотание тошнота рвота снижение аппетит снижение масса тело,эзофагит
изжога отрыжка болевой синдром дисфагия,эзофагит
тупой ныть боль в область правый подреберье постоянный характер или возникать через ч после приём обильный и особенно жирный и жареный пища боль иррадиирует вверх в область правый плечо и шея правый лопатка периодически резкий боль напоминать жёлчный колика диспепсический явление ощущение горечь и металлический вкус в рот отрыжка воздух тошнота метеоризм нарушение дефекация чередование запор и понос раздражительность бессонница,холицестит
нарушение пищеварение присутствие болевой ощущение справа мочь проецироваться в область правый рука или лопатка постоянный тошнота отрыжка озноб пожелтение кожный покров нарушение аппетит чрезмерный газообразование,холицестит
тяжесть и боль в правый бок под ребрами в лопатка регулярный отрыжка и горечь в рот постоянный проблема с пищеварение отсутствие аппетит тошнота и рвота и др проявление желтушный признак,холицестит
внезапный слабость и горечь в рот человек не удобный любой положение при это участиться пульс и понизиться давление сразу после приём пища происходить рвота кожный покровы пожелтеть справа появиться острый боль,холицестит
тупой ныть боль в правый подреберье часто отдавать в правый лопатка в правый плечевой сустав и в правый подключичный область боль усиливаться при употребление жирный жареный обильный пища холодный напиток газированной вода обострение хронический холецистит сопровождаться сильный схваткообразный боль в правый подреберье повышение температура тело тошнота рвотой вздутие живот горький или металлический привкус в рот,холицестит
